AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Status,Latitude,Longitude
356.0,Lào Cai,CO,36.0,23.3,89.2,2.0,2.0,994.7,2.0,8.0,52.0,25.2,2.0,2021-06-23 08:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,23.6,96.5,12.0,2.0,992.0,19.0,31.0,5.0,24.2,2.0,2021-06-23 08:00:00,Moderate,20.9416,107.1158
25.0,Quảng Ninh,PM10,11.0,23.6,96.5,13.0,6.5,992.0,25.0,18.0,32.0,24.2,2.0,2021-06-23 07:00:00,Good,21.0357507,106.7641068
55.0,Bắc Ninh,PM10,3.0,25.0,88.0,14.0,21.0,1005.5,55.0,42.0,1.0,27.0,1.8,2021-06-23 08:00:00,Moderate,21.1232473,106.2883295
22.0,Bắc Ninh,PM2.5,7.0,25.0,88.0,4.0,9.0,1005.5,18.0,22.0,3.0,27.0,1.8,2021-06-23 08:00:00,Good,21.0272212,106.0342099
93.0,Đà Nẵng,PM2.5,8.0,22.0,49.0,11.0,11.0,1007.0,25.0,32.0,37.0,34.0,2.0,2021-06-23 08:00:00,Moderate,16.074,108.217
147.0,Nha Trang,PM2.5,7.0,21.0,53.5,14.0,9.0,1009.0,42.0,54.0,5.0,31.5,1.2,2021-06-23 08:00:00,Unhealthy for sensitive groups,12.284358,109.192524
53.0,Cao Bằng,PM10,5.0,25.1,96.5,1.0,1.0,978.4,53.0,45.0,2.0,25.7,2.0,2021-06-23 08:00:00,Moderate,22.6782,106.245
55.0,Hồ Chí Minh,PM2.5,5.0,26.0,79.0,10.0,6.5,1010.0,42.0,55.0,5.0,30.0,1.0,2021-06-24 09:00:00,Moderate,10.782978,106.700711
78.0,Hà Nội,aqi,6.0,28.0,79.0,18.0,2.0,1003.0,49.0,78.0,2.0,32.0,1.5,2021-06-24 09:00:00,Moderate,21.0811211,105.8180306
82.0,Hà Nội,PM2.5,0.2,28.0,79.0,6.4,9.8,1003.0,49.0,82.0,3.6,32.0,1.5,2021-06-24 09:00:00,Moderate,21.0215063,105.8188748
16.0,Gia Lai,PM10,3.0,20.7,95.2,6.0,14.0,923.5,16.0,15.0,14.0,21.5,3.0,2021-06-24 09:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,6.0,23.0,55.0,10.0,6.5,1006.0,41.5,31.0,5.0,33.0,2.0,2021-06-24 09:00:00,Moderate,16.46226,107.596351
44.0,Bắc Ninh,PM10,2.0,28.0,79.0,8.0,9.0,1003.0,44.0,41.0,9.0,32.0,1.5,2021-06-24 09:00:00,Good,21.1137452,105.9268934
526.0,Lào Cai,CO,53.0,26.6,92.1,1.0,3.0,992.3,2.0,27.0,53.0,28.0,1.0,2021-06-24 09:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,28.5,94.9,12.0,4.0,990.3,19.0,31.0,5.0,29.4,3.0,2021-06-24 09:00:00,Moderate,20.9416,107.1158
52.0,Quảng Ninh,PM10,21.0,28.5,94.9,21.0,6.5,990.3,52.0,42.0,32.0,29.4,3.0,2021-06-24 08:00:00,Moderate,21.0357507,106.7641068
74.0,Bắc Ninh,PM10,2.0,28.0,79.0,22.0,16.0,1003.0,74.0,63.0,1.0,32.0,1.5,2021-06-24 09:00:00,Moderate,21.1232473,106.2883295
53.0,Bắc Ninh,PM2.5,6.0,28.0,81.5,6.0,9.0,1003.0,47.0,53.0,3.0,31.5,2.3,2021-06-24 09:00:00,Moderate,21.0272212,106.0342099
126.0,Đà Nẵng,CO,11.0,23.0,47.0,10.0,13.0,1006.0,25.0,32.0,43.0,36.0,2.0,2021-06-24 09:00:00,Unhealthy for sensitive groups,16.074,108.217
147.0,Nha Trang,PM2.5,4.0,23.5,64.0,10.0,21.0,1009.0,42.0,54.0,5.0,31.0,3.0,2021-06-24 09:00:00,Unhealthy for sensitive groups,12.284358,109.192524
25.0,Cao Bằng,PM2.5,5.0,23.6,98.2,1.0,1.0,977.6,21.0,25.0,2.0,23.9,4.0,2021-06-24 09:00:00,Good,22.6782,106.245
50.0,Hồ Chí Minh,PM2.5,5.0,25.0,66.0,10.0,6.5,1008.0,42.0,50.0,5.0,32.0,3.6,2021-06-26 16:00:00,Good,10.782978,106.700711
63.0,Hà Nội,aqi,6.0,23.5,52.5,18.0,2.0,1001.5,49.0,63.0,2.0,34.5,2.8,2021-06-26 16:00:00,Moderate,21.0811211,105.8180306
42.0,Hà Nội,PM2.5,0.1,23.5,52.5,5.1,9.8,1001.5,49.0,42.0,4.1,34.5,2.8,2021-06-26 16:00:00,Good,21.0215063,105.8188748
20.0,Gia Lai,PM2.5,2.0,20.1,60.4,6.0,15.0,923.8,18.0,20.0,13.0,28.5,4.0,2021-06-26 16:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,2.0,24.0,53.0,10.0,6.5,1006.0,41.5,31.0,5.0,35.0,5.1,2021-06-26 16:00:00,Moderate,16.46226,107.596351
31.0,Bắc Ninh,PM10,4.0,23.5,52.5,15.0,9.0,1001.5,31.0,25.0,9.0,34.5,2.8,2021-06-26 16:00:00,Good,21.1137452,105.9268934
356.0,Lào Cai,CO,36.0,25.4,64.4,1.0,2.0,990.0,2.0,27.0,52.0,33.0,3.0,2021-06-26 17:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,27.9,76.4,12.0,6.0,991.4,19.0,31.0,5.0,32.6,1.0,2021-06-26 16:00:00,Moderate,20.9416,107.1158
25.0,Quảng Ninh,PM10,54.0,27.9,76.4,5.0,6.5,991.4,25.0,19.0,2.0,32.6,1.0,2021-06-26 14:00:00,Good,21.0357507,106.7641068
28.0,Bắc Ninh,PM10,1.0,23.5,52.5,3.0,36.0,1001.5,28.0,26.0,1.0,34.5,2.8,2021-06-26 16:00:00,Good,21.1232473,106.2883295
28.0,Bắc Ninh,PM2.5,6.0,23.5,52.5,3.0,9.0,1001.5,25.0,28.0,3.0,34.5,2.8,2021-06-26 16:00:00,Good,21.0272212,106.0342099
22.0,Đà Nẵng,PM2.5,1.0,26.0,66.0,11.0,27.0,1006.0,19.0,22.0,27.0,33.0,3.0,2021-06-26 16:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,23.0,50.5,3.0,17.0,1007.0,42.0,54.0,5.0,34.5,6.4,2021-06-26 16:00:00,Unhealthy for sensitive groups,12.284358,109.192524
124.0,Cao Bằng,PM10,5.0,25.4,65.9,1.0,2.0,976.2,124.0,63.0,2.0,32.6,4.0,2021-06-26 16:00:00,Unhealthy for sensitive groups,22.6782,106.245
55.0,Hồ Chí Minh,PM2.5,5.0,23.0,49.0,10.0,6.5,1008.0,42.0,55.0,5.0,35.0,4.3,2021-06-28 13:00:00,Moderate,10.782978,106.700711
37.0,Hà Nội,aqi,6.0,22.0,42.0,18.0,2.0,999.0,49.0,37.0,2.0,37.0,2.5,2021-06-28 13:00:00,Good,21.0811211,105.8180306
38.0,Hà Nội,PM2.5,0.1,22.0,42.0,5.1,5.3,999.0,49.0,38.0,4.1,37.0,2.5,2021-06-28 13:00:00,Good,21.0215063,105.8188748
22.0,Gia Lai,PM2.5,2.0,21.7,83.9,3.0,20.0,924.2,22.0,22.0,13.0,24.6,4.0,2021-06-28 13:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,2.0,17.5,29.0,10.0,6.5,1005.0,41.5,31.0,5.0,38.5,7.2,2021-06-28 13:00:00,Moderate,16.46226,107.596351
22.0,Bắc Ninh,PM10,1.0,22.0,42.0,6.0,9.0,999.0,22.0,16.0,9.0,37.0,2.5,2021-06-28 13:00:00,Good,21.1137452,105.9268934
356.0,Lào Cai,CO,36.0,25.8,71.4,1.0,2.0,989.5,2.0,27.0,53.0,31.6,1.0,2021-06-28 13:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,27.6,71.7,12.0,11.0,988.4,19.0,31.0,5.0,33.4,2.0,2021-06-28 13:00:00,Moderate,20.9416,107.1158
33.0,Quảng Ninh,PM10,11.0,27.6,71.7,5.0,6.5,988.4,33.0,19.0,2.0,33.4,2.0,2021-06-28 11:00:00,Good,21.0357507,106.7641068
36.0,Bắc Ninh,PM10,1.0,22.0,42.0,4.0,48.0,999.0,36.0,29.0,3.0,37.0,2.5,2021-06-28 13:00:00,Good,21.1232473,106.2883295
30.0,Bắc Ninh,PM10,6.0,22.0,42.5,2.0,9.0,1000.0,30.0,25.0,3.0,36.5,2.8,2021-06-28 13:00:00,Good,21.0272212,106.0342099
15.0,Đà Nẵng,PM10,1.0,20.0,33.0,11.0,18.0,1004.0,15.0,14.0,32.0,39.0,2.5,2021-06-28 13:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,3.0,22.0,46.0,5.0,15.0,1008.0,42.0,54.0,5.0,35.0,4.6,2021-06-27 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
89.0,Cao Bằng,PM10,5.0,26.3,67.6,1.0,2.0,973.6,89.0,75.0,2.0,33.1,4.0,2021-06-28 13:00:00,Moderate,22.6782,106.245
55.0,Hồ Chí Minh,PM2.5,5.0,27.0,84.0,10.0,6.5,1010.0,42.0,55.0,5.0,30.0,2.5,2021-06-29 08:00:00,Moderate,10.782978,106.700711
38.0,Hà Nội,aqi,6.0,24.0,62.0,18.0,2.0,1001.0,49.0,38.0,2.0,32.0,1.5,2021-06-29 08:00:00,Good,21.0811211,105.8180306
61.0,Hà Nội,PM2.5,0.2,24.0,62.0,5.1,4.1,1001.0,49.0,61.0,4.1,32.0,1.5,2021-06-29 08:00:00,Moderate,21.0215063,105.8188748
19.0,Gia Lai,PM10,3.0,20.8,84.3,8.0,13.0,923.5,19.0,18.0,14.0,23.6,2.0,2021-06-29 08:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,5.0,21.0,50.5,10.0,6.5,1006.0,41.5,31.0,5.0,32.5,2.8,2021-06-29 08:00:00,Moderate,16.46226,107.596351
67.0,Bắc Ninh,PM2.5,5.0,22.0,52.0,12.0,8.0,1000.0,53.0,67.0,9.0,33.0,3.0,2021-06-28 22:00:00,Moderate,21.1137452,105.9268934
356.0,Lào Cai,CO,36.0,25.8,61.7,2.0,2.0,986.3,2.0,27.0,53.0,34.2,1.0,2021-06-28 19:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.5,84.9,12.0,5.0,987.8,19.0,31.0,5.0,29.3,2.0,2021-06-29 08:00:00,Moderate,20.9416,107.1158
35.0,Quảng Ninh,PM10,13.0,26.5,84.9,9.0,2.0,987.8,35.0,24.0,2.0,29.3,2.0,2021-06-29 06:00:00,Good,21.0357507,106.7641068
60.0,Bắc Ninh,PM10,1.0,24.0,62.0,10.0,10.0,1001.0,60.0,48.0,1.0,32.0,1.5,2021-06-29 08:00:00,Moderate,21.1232473,106.2883295
37.0,Bắc Ninh,PM10,6.0,24.0,62.0,10.0,9.0,1001.0,37.0,30.0,3.0,32.0,1.5,2021-06-29 08:00:00,Good,21.0272212,106.0342099
32.0,Đà Nẵng,PM10,10.0,21.0,46.0,11.0,9.0,1006.0,32.0,26.0,41.0,34.0,5.1,2021-06-29 08:00:00,Good,16.074,108.217
54.0,Cao Bằng,PM10,5.0,24.9,93.1,1.0,1.0,973.9,54.0,50.0,2.0,26.1,3.0,2021-06-29 08:00:00,Moderate,22.6782,106.245
30.0,Hồ Chí Minh,PM2.5,5.0,26.0,97.0,10.0,6.5,1004.0,42.0,30.0,5.0,26.5,4.1,2021-07-05 15:00:00,Good,10.782978,106.700711
36.0,Hà Nội,aqi,6.0,20.0,46.0,18.0,2.0,1002.0,49.0,36.0,2.0,33.0,2.0,2021-07-05 16:00:00,Good,21.0811211,105.8180306
53.0,Hà Nội,PM2.5,0.2,20.0,46.0,5.1,4.5,1002.0,49.0,53.0,4.1,33.0,2.0,2021-07-05 16:00:00,Moderate,21.0215063,105.8188748
16.0,Gia Lai,PM10,3.0,22.2,66.0,8.0,9.0,919.0,16.0,15.0,14.0,29.2,3.0,2021-07-05 16:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,3.0,25.0,59.0,10.0,6.5,1002.0,41.5,31.0,5.0,34.0,4.6,2021-07-05 16:00:00,Moderate,16.46226,107.596351
366.0,Lào Cai,CO,37.0,25.5,92.6,1.0,3.0,994.3,2.0,27.0,53.0,26.8,2.0,2021-07-05 16:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,28.4,79.1,16.0,6.0,992.5,19.0,31.0,5.0,32.5,2.0,2021-07-05 16:00:00,Moderate,20.9416,107.1158
15.0,Quảng Ninh,PM10,15.0,28.2,77.7,5.0,18.0,989.9,15.0,10.0,2.0,32.6,2.0,2021-07-05 15:00:00,Good,21.0357507,106.7641068
52.0,Bắc Ninh,PM10,1.0,20.0,46.0,4.0,29.0,1002.0,52.0,38.0,2.0,33.0,2.0,2021-07-05 16:00:00,Moderate,21.1232473,106.2883295
23.0,Bắc Ninh,PM2.5,6.0,20.0,46.0,1.0,9.0,1002.0,20.0,23.0,3.0,33.0,2.0,2021-07-05 16:00:00,Good,21.0272212,106.0342099
33.0,Đà Nẵng,PM2.5,5.0,24.0,56.0,11.0,23.0,1002.0,26.0,33.0,28.0,34.0,2.5,2021-07-05 16:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,2.0,21.0,53.5,3.0,29.0,1003.0,42.0,54.0,5.0,31.5,2.5,2021-07-05 15:00:00,Unhealthy for sensitive groups,12.284358,109.192524
64.0,Cao Bằng,PM10,5.0,26.3,66.8,1.0,1.0,977.4,64.0,61.0,1.0,33.3,1.0,2021-07-05 16:00:00,Moderate,22.6782,106.245
76.0,Hồ Chí Minh,PM2.5,5.0,27.0,91.0,10.0,6.5,1006.0,42.0,76.0,5.0,28.5,2.0,2021-07-06 08:00:00,Moderate,10.782978,106.700711
63.0,Hà Nội,aqi,6.0,26.0,70.0,18.0,2.0,1005.0,49.0,63.0,2.0,32.0,2.5,2021-07-06 09:00:00,Moderate,21.0811211,105.8180306
55.0,Hà Nội,PM2.5,0.2,26.0,70.0,5.1,3.3,1005.0,49.0,55.0,4.6,32.0,2.5,2021-07-06 09:00:00,Moderate,21.0215063,105.8188748
14.0,Gia Lai,PM10,2.0,20.0,95.2,6.0,14.0,919.8,14.0,12.0,15.0,20.8,2.0,2021-07-06 09:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,7.0,24.5,94.0,10.0,6.5,1006.5,41.5,31.0,5.0,25.5,1.2,2021-07-06 09:00:00,Moderate,16.46226,107.596351
586.0,Lào Cai,CO,59.0,26.0,96.5,1.0,2.0,993.2,2.0,27.0,53.0,26.6,2.0,2021-07-06 09:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.8,90.5,13.0,3.0,992.0,19.0,31.0,5.0,28.5,1.0,2021-07-06 09:00:00,Moderate,20.9416,107.1158
37.0,Quảng Ninh,PM10,1.0,26.8,90.5,8.0,7.0,992.0,37.0,24.0,2.0,28.5,1.0,2021-07-06 07:00:00,Good,21.0357507,106.7641068
66.0,Bắc Ninh,PM10,2.0,26.0,70.0,14.0,12.0,1005.0,66.0,59.0,5.0,32.0,2.5,2021-07-06 09:00:00,Moderate,21.1232473,106.2883295
59.0,Bắc Ninh,PM2.5,7.0,26.0,70.0,10.0,9.0,1005.0,51.0,59.0,3.0,32.0,2.5,2021-07-06 09:00:00,Moderate,21.0272212,106.0342099
35.0,Đà Nẵng,PM2.5,2.0,24.0,88.0,10.0,11.0,1006.0,23.0,35.0,28.0,26.0,2.0,2021-07-06 09:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,8.0,21.5,65.5,11.0,4.0,1005.0,42.0,54.0,6.0,28.5,1.2,2021-07-06 08:00:00,Unhealthy for sensitive groups,12.284358,109.192524
98.0,Cao Bằng,PM10,5.0,25.0,98.8,1.0,1.0,978.9,98.0,90.0,1.0,25.2,2.0,2021-07-06 09:00:00,Moderate,22.6782,106.245
76.0,Hồ Chí Minh,PM2.5,5.0,25.0,72.0,10.0,6.5,1007.0,42.0,76.0,5.0,30.5,0.7,2021-07-14 10:00:00,Moderate,10.782978,106.700711
40.0,Hà Nội,aqi,6.0,22.0,52.0,18.0,2.0,1007.0,49.0,40.0,2.0,33.0,4.6,2021-07-14 10:00:00,Good,21.0811211,105.8180306
65.0,Hà Nội,PM2.5,0.1,23.0,52.0,12.8,3.3,1006.0,49.0,65.0,5.1,34.0,4.6,2021-07-14 10:00:00,Moderate,21.0215063,105.8188748
11.0,Gia Lai,PM2.5,1.0,21.4,76.7,2.0,9.0,922.5,10.0,11.0,14.0,25.8,1.0,2021-07-14 11:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,3.0,24.0,62.0,10.0,6.5,1008.0,41.5,31.0,5.0,32.0,2.8,2021-07-14 11:00:00,Moderate,16.46226,107.596351
61.0,Hà Nội,PM10,7.0,22.0,52.0,23.0,4.0,1007.0,61.0,58.0,5.0,33.0,4.6,2021-07-14 09:00:00,Moderate,21.04975,105.74187
386.0,Lào Cai,CO,39.0,26.5,73.6,2.0,3.0,995.0,2.0,27.0,53.0,31.8,3.0,2021-07-14 11:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,26.9,77.1,8.0,5.0,994.5,19.0,31.0,5.0,31.4,2.0,2021-07-14 11:00:00,Moderate,20.9416,107.1158
16.0,Quảng Ninh,PM10,1.0,26.6,96.0,7.0,6.0,996.6,16.0,14.0,2.0,27.3,1.0,2021-07-12 05:00:00,Good,21.0357507,106.7641068
50.0,Bắc Ninh,PM10,1.0,22.0,52.0,3.0,14.0,1007.0,50.0,33.0,15.0,33.0,4.6,2021-07-14 10:00:00,Good,21.1232473,106.2883295
38.0,Bắc Ninh,PM2.5,7.0,22.5,53.5,1.0,9.0,1007.0,30.0,38.0,3.0,33.0,4.3,2021-07-14 11:00:00,Good,21.0272212,106.0342099
17.0,Hà Nội,PM2.5,2.0,24.5,64.5,6.0,2.0,1007.0,12.0,17.0,2.0,32.0,4.3,2021-07-14 09:00:00,Good,20.98832,105.854897
24.0,Hà Nội,PM2.5,5.0,24.5,64.5,20.0,2.0,1007.0,21.0,24.0,2.0,32.0,4.3,2021-07-14 09:00:00,Good,21.01994,105.77056
42.0,Hà Nội,PM2.5,3.0,22.5,53.5,8.0,4.0,1007.0,41.0,42.0,1.0,33.0,4.3,2021-07-14 09:00:00,Good,21.01525,105.80013
40.0,Đà Nẵng,PM2.5,4.0,23.0,52.0,11.0,18.0,1007.0,31.0,40.0,33.0,34.0,3.0,2021-07-14 11:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,1.0,23.0,66.0,1.0,12.0,1008.0,42.0,54.0,5.0,30.0,3.3,2021-07-14 10:00:00,Unhealthy for sensitive groups,12.284358,109.192524
57.0,Hà Nội,PM2.5,6.0,22.0,52.0,10.0,2.0,1007.0,44.0,57.0,2.0,33.0,4.6,2021-07-14 09:00:00,Moderate,21.02022,105.81232
27.0,Hà Nội,PM2.5,1.0,22.0,52.0,5.0,2.0,1007.0,20.0,27.0,2.0,33.0,4.6,2021-07-14 09:00:00,Good,21.00577,105.74842
54.0,Hà Nội,PM2.5,8.0,22.0,52.0,18.0,2.0,1007.0,42.0,54.0,2.0,33.0,4.6,2021-07-14 09:00:00,Moderate,21.05121,105.78232
31.0,Hà Nội,PM2.5,5.0,24.5,64.5,18.0,2.0,1007.0,24.0,31.0,2.0,32.0,4.3,2021-07-14 09:00:00,Good,21.0072,105.83572
85.0,Cao Bằng,PM10,5.0,24.5,66.5,1.0,1.0,980.4,85.0,60.0,1.0,31.5,1.0,2021-07-14 11:00:00,Moderate,22.6782,106.245
46.0,Hồ Chí Minh,PM2.5,5.0,26.5,94.0,10.0,6.5,1008.0,42.0,46.0,5.0,27.5,3.6,2021-07-23 07:00:00,Good,10.782978,106.700711
38.0,Hà Nội,aqi,6.0,26.0,100.0,18.0,2.0,999.0,49.0,38.0,2.0,26.0,2.5,2021-07-23 08:00:00,Good,21.0811211,105.8180306
53.0,Hà Nội,PM2.5,0.1,26.0,100.0,6.4,7.4,998.5,49.0,53.0,4.6,26.0,3.3,2021-07-23 07:00:00,Moderate,21.0215063,105.8188748
10.0,Gia Lai,PM2.5,1.0,21.5,98.8,2.0,8.0,922.0,10.0,10.0,15.0,21.7,2.0,2021-07-23 01:00:00,Good,13.998599,107.996482
96.0,Thừa Thiên Huế,CO,9.0,22.0,60.0,10.0,6.5,1002.0,41.5,31.0,5.0,30.5,4.6,2021-07-23 08:00:00,Moderate,16.46226,107.596351
60.0,Hà Nội,PM2.5,17.0,27.0,94.0,18.0,1.0,1000.0,56.0,60.0,2.0,28.0,0.5,2021-07-22 20:00:00,Moderate,21.04975,105.74187
22.0,Lào Cai,PM2.5,49.0,25.4,92.6,2.0,2.0,988.2,22.0,22.0,53.0,26.7,2.0,2021-07-23 01:00:00,Good,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,25.4,98.8,17.0,3.0,984.6,19.0,31.0,5.0,25.6,2.0,2021-07-23 08:00:00,Moderate,20.9416,107.1158
11.0,Quảng Ninh,PM2.5,1.0,25.4,98.8,11.0,7.0,984.6,11.0,11.0,1.0,25.6,2.0,2021-07-23 07:00:00,Good,21.0357507,106.7641068
25.0,Bắc Ninh,PM2.5,1.0,26.0,100.0,4.0,19.0,998.0,15.0,25.0,3.0,26.0,3.6,2021-07-23 07:00:00,Good,21.1232473,106.2883295
34.0,Bắc Ninh,PM2.5,5.0,26.0,100.0,5.0,9.0,998.5,24.0,34.0,3.0,26.0,3.3,2021-07-23 08:00:00,Good,21.0272212,106.0342099
50.0,Hà Nội,PM2.5,3.0,27.0,97.0,13.0,2.0,999.5,42.0,50.0,2.0,27.5,1.5,2021-07-22 20:00:00,Good,20.98832,105.854897
41.0,Hà Nội,PM2.5,14.0,27.0,97.0,25.0,2.0,999.5,28.0,41.0,2.0,27.5,1.5,2021-07-22 20:00:00,Good,21.01994,105.77056
73.0,Hà Nội,PM2.5,9.0,27.0,94.0,15.0,2.0,1000.0,48.0,73.0,2.0,28.0,0.5,2021-07-22 20:00:00,Moderate,21.01525,105.80013
29.0,Đà Nẵng,PM10,7.0,21.0,55.0,11.0,10.0,1001.0,29.0,27.0,32.0,31.0,1.5,2021-07-23 07:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,6.0,22.0,64.0,2.0,1.0,1005.0,42.0,54.0,6.0,29.5,0.5,2021-07-23 07:00:00,Unhealthy for sensitive groups,12.284358,109.192524
102.0,Hà Nội,PM2.5,12.0,27.0,97.0,16.0,2.0,999.5,59.0,102.0,2.0,27.5,1.5,2021-07-22 20:00:00,Unhealthy for sensitive groups,21.02022,105.81232
41.0,Hà Nội,PM2.5,4.0,27.0,94.0,10.0,2.0,1000.0,28.0,41.0,2.0,28.0,0.5,2021-07-22 20:00:00,Good,21.00577,105.74842
91.0,Hà Nội,PM2.5,7.0,27.0,94.0,18.0,2.0,1000.0,58.0,91.0,2.0,28.0,0.5,2021-07-22 20:00:00,Moderate,21.05121,105.78232
40.0,Hà Nội,PM2.5,11.0,27.0,94.0,18.0,2.0,1000.0,29.0,40.0,2.0,28.0,0.5,2021-07-22 20:00:00,Good,21.0072,105.83572
48.0,Cao Bằng,PM10,5.0,25.0,96.5,1.0,1.0,972.3,48.0,43.0,1.0,25.6,1.0,2021-07-23 08:00:00,Good,22.6782,106.245
21.0,Hồ Chí Minh,PM2.5,5.0,24.0,83.0,10.0,6.5,1009.0,42.0,21.0,5.0,27.0,5.6,2021-07-25 09:00:00,Good,10.782978,106.700711
52.0,Hà Nội,aqi,6.0,27.0,84.0,18.0,2.0,1001.0,49.0,52.0,2.0,30.0,3.0,2021-07-25 09:00:00,Moderate,21.0811211,105.8180306
95.0,Hà Nội,PM2.5,0.1,27.0,84.0,7.8,7.8,1001.0,49.0,95.0,4.6,30.0,3.0,2021-07-25 09:00:00,Moderate,21.0215063,105.8188748
5.0,Gia Lai,PM2.5,1.0,20.4,97.6,2.0,9.0,919.5,5.0,5.0,15.0,20.8,5.0,2021-07-25 09:00:00,Good,13.998599,107.996482
91.0,Thừa Thiên Huế,PM2.5,8.0,22.5,58.5,10.0,6.5,1001.0,41.5,31.0,5.0,31.5,2.0,2021-07-25 09:00:00,Moderate,16.46226,107.596351
74.0,Hà Nội,PM2.5,8.0,28.0,91.5,18.0,1.0,1001.0,58.0,74.0,2.0,29.5,2.5,2021-07-25 08:00:00,Moderate,21.04975,105.74187
376.0,Lào Cai,CO,38.0,23.8,87.7,1.0,3.0,990.3,1.0,22.0,53.0,26.0,3.0,2021-07-25 09:00:00,Hazardous,22.3221386,104.1214227
91.0,Hạ Long,PM2.5,5.0,27.3,96.0,13.0,7.0,987.4,19.0,31.0,5.0,28.0,1.0,2021-07-25 09:00:00,Moderate,20.9416,107.1158
25.0,Quảng Ninh,PM10,1.0,27.3,96.0,17.0,4.0,987.4,25.0,23.0,1.0,28.0,1.0,2021-07-25 08:00:00,Good,21.0357507,106.7641068
97.0,Bắc Ninh,PM2.5,3.0,27.0,84.0,5.0,24.0,1001.0,59.0,97.0,3.0,30.0,3.0,2021-07-25 09:00:00,Moderate,21.1232473,106.2883295
103.0,Bắc Ninh,PM2.5,6.0,28.0,91.5,6.0,9.0,1001.0,77.0,103.0,3.0,29.5,2.5,2021-07-25 09:00:00,Unhealthy for sensitive groups,21.0272212,106.0342099
43.0,Hà Nội,PM2.5,2.0,28.0,91.5,7.0,2.0,1001.0,37.0,43.0,2.0,29.5,2.5,2021-07-25 08:00:00,Good,20.98832,105.854897
50.0,Hà Nội,PM2.5,4.0,28.0,91.5,17.0,2.0,1001.0,35.0,50.0,2.0,29.5,2.5,2021-07-25 08:00:00,Good,21.01994,105.77056
56.0,Hà Nội,PM10,3.0,27.0,84.0,7.0,2.0,1001.0,56.0,40.0,2.0,30.0,3.0,2021-07-25 08:00:00,Moderate,21.01525,105.80013
42.0,Đà Nẵng,PM10,2.0,21.0,46.0,11.0,13.0,1001.0,42.0,16.0,36.0,34.0,7.2,2021-07-25 09:00:00,Good,16.074,108.217
147.0,Nha Trang,PM2.5,4.0,20.0,46.0,4.0,4.0,1006.0,42.0,54.0,6.0,33.0,6.1,2021-07-25 09:00:00,Unhealthy for sensitive groups,12.284358,109.192524
78.0,Hà Nội,PM2.5,7.0,28.0,91.5,10.0,2.0,1001.0,69.0,78.0,2.0,29.5,2.5,2021-07-25 08:00:00,Moderate,21.02022,105.81232
53.0,Hà Nội,PM2.5,3.0,28.0,91.5,13.0,2.0,1001.0,36.0,53.0,2.0,29.5,2.5,2021-07-25 08:00:00,Moderate,21.00577,105.74842
83.0,Hà Nội,PM2.5,4.0,28.0,91.5,11.0,2.0,1001.0,60.0,83.0,2.0,29.5,2.5,2021-07-25 08:00:00,Moderate,21.05121,105.78232
69.0,Hà Nội,PM2.5,5.0,28.0,91.5,18.0,2.0,1001.0,44.0,69.0,2.0,29.5,2.5,2021-07-25 08:00:00,Moderate,21.0072,105.83572
90.0,Cao Bằng,PM2.5,5.0,25.1,95.4,1.0,1.0,974.0,76.0,90.0,1.0,25.9,2.0,2021-07-25 09:00:00,Moderate,22.6782,106.245
76.0,Hồ Chí Minh,PM2.5,5.0,26.0,83.0,10.0,6.5,1004.0,42.0,76.0,5.0,29.0,5.6,2021-07-28 15:00:00,Moderate,10.782978,106.700711
